id,rowid,entity,text
13995,41752,3,rep ilhan omar protesters feeling terrorized by national guard troops militarized police //tco/yrmjsqn //tco/ttrqccghf
4791,15998,0,karlos k hill of the university of oklahoma on president trumps tulsa rally i hope that his visit to tulsa is about paying homage to the victims and survivors of the race massacre that died years ago as well as paying homage to the memory of george floyd //tco/lwhsghna
2530,8181,1,vandal dumps red paint on black lives matter mural in front of trump tower then runs off //tco/yxnawqql //tco/lztxiwzhb
12120,38204,0,prosecutors investigate irregularities in texas police officers arrest of george floyd //tco/xiejrsicc //tco/djlspefjs
15359,45693,4,on pres trumps campaign ads falsely claiming that joe biden wants to defund the police joyannreid says trump has based his campaign strategy on painting a false portrait of cities under siege //tco/zqdmb
4153,13857,1,black lives matter leader if this country doesnt give us what we want then we will burn down this system video //tco/nzpmohlf via gatewaypundit cristinalaila
11742,36532,0,dave patrick underwood died from gunshot wounds sustained after someone fired shots from a vehicle friday night the fbi said sunday //tco/dqmmljls
16416,47976,0,usatodaypodcast the senate tackles police reform things to know wednesday //tco/cmgjxivrrw
7462,24029,2,the louisville metro police department said they are investigating accusations made by at least two women who say they were sexually assaulted by one of the officers involved in the february shooting of breonna taylor //tco/yldepree
11534,36324,5,a host of affiliated gyms sponsors and athletes all moved to disassociate themselves with the crossfit brand following a series of comments from company founder and ceo greg glassman about the death of george floyd //tco/aatrtccs
8956,28490,1,maurabarrettnbc min before curfew goes into effect protestors are across from the police station in dsm chanting say his name ge…
4717,15924,0,since the police killing of george floyd white americans have been confronting racism in the us in a way that both illustrates the work yet to be done on this score and stands out from trumps recent juneteenth fiasco brandontensley writes analysis //tco/pzpgscfzz
14592,43055,1,wendys torched totally destroyed by looters in george floyd minneapolis riots //tco/pubnsossj via gatewaypundit
7996,26178,0,it has surprised me and it gives me hope i thought what i had done was in vainveterans of the civil rights era who marched with dr martin luther king jr said that weeks of protests over police violence have left them trepidatious and hopeful //tco/arihwnbrfd
13689,41015,0,i dont need to wait on the feds this is a violation of minnesota state law this is murder its either murder one two or three under minnesota law but its one of the three tgowdysc believes the mn officer is guilty of murdering george floyd //tco/lpsaszdp
12457,38541,2,just in minneapolis school board terminates contract with police department over george floyd death //tco/tyystinvl //tco/huqzkoq
10105,32479,0,tune in norahodonnell and cbseveningnews are broadcasting from minneapolis as thousands continue to mourn george floyd and protest racial injustice //tco/vaprylgwy //tco/ktpbbozg
14824,43613,0,i stand with all mothers who have lost sons to these type of events we do demand change we cant lose another life to such tragedy something has to change wanda cooper mother of ahmaud arbery who was fatally shot while jogging in georgia //tco/fiakobkb //tco/ucuxdx
12220,38304,5,crossfit ceo told staff were not mourning for george floyd report //tco/uwsruzxduk //tco/hatqtbdt
5765,18422,0,george floyds memorial in brooklyn included praise worship and gospel music it was one of the most authentic expressions of black culture that i have seen during these protests the photographer mark clennon said //tco/wmwqzaxqp
6052,19592,4,chrislhayes remembers the life of george floyd floyd was known in the community as a protector a provider who didnt have a hateful bone in his body //tco/teptljz
14412,42701,2,former disney star cole sprouse arrested during george floyd protests in california //tco/pppgqlfa
14235,42524,4,exclusive sen kelly loeffler to introduce resolution honoring george floyds life — says congress will continue to fund police //tco/pehzzstvg
7409,23976,2,what about the dozens of officers who watched where was the good cop for george floyd i dont want to hear there are good cops dounya zayer said //tco/tieyggnq
3052,10211,1,between faucis lines yes the black lives matter protests likely spread the coronavirus //tco/pewsierv
7799,25131,0,aziz asmar painted a mural of george floyd in wartorn idlib in syria we have a humanitarian duty to sympathize with all the oppressed in the world he says heres how people around the world are honoring black lives and demanding racial equality //tco/tgajucgq
8380,27914,3,now more than ever we need a president who will unite this country we need a president who in george floyds memory instead of using the bible as a prop will heed its words to act justly sen klobuchar said at #demconvention //tco/aoeizsaae
11150,34779,3,abcpolitics new york city mayor bill de blasio confirms reports that his daughter chiara de blasio was arrested at a protest im p…
16166,47344,3,last year biden released his plan for criminal justice reform which pledged to invest million into community policing efforts and would require police to reflect the racial composition of their communities //tco/udwgtaliwl
16563,48573,3,watch tensions flare between reps cedric richmond and matt gaetz during police reform hearing was that a nerve //tco/irkrkdxyg //tco/ndvjqgij
8703,28237,2,dallas pd implements a new duty to intervene order in reaction to the death of george floyd //tco/yveypvohq
